2.50,0.00,0.00,2
-0.73,1.77,0.00,2
-1.77,0.73,0.00,2
-0.73,-1.77,0.00,2
-0.73,-1.77,0.00,2
1.77,-0.73,0.00,2
1.77,0.73,0.00,2
0.73,1.77,0.00,2
